Mr。浩然,2003年冬天，初三，寻找周杰伦，轨迹单曲回放。。。 暗恋的她和紧张的中考，阴冷的冬天，忙乱的晚自习。晚自习按排名分教室，犹记得我逃课找了把椅子坐在你上课的教室门口，那时想守护你一辈子，后来毕业后你留在母校我去了另一个学校上高中，高中三年给你写了上百封信，却再也没有见过你。。我们就在同一个城市，现在想想那时青春真青涩，这么多年了，梦里有时还能回到那时候的场景，故事里还有你，醒来沉思一会儿笑一笑而已。人海茫茫，今生遇见过你，有过三年交集已经是莫大的缘分，祝你幸福。,2021-04-18
遗,小时候其实不懂听歌，只知道好听，周董的歌自然好听，听了很多年；长大了些开始关注歌词，经常誊写各种歌词在日记本里，表达心情，觉得歌词才是一首歌曲的灵魂。不听周董已经很久，突然再听到这首歌，各种滋味涌上心头，词和曲作为一个整体打动着我。,2021-04-18
zzZ,我会发着呆 然后忘记你 接着紧紧闭上眼,2021-04-18
我永远只爱薇尔莉特,“你要是联系我了，我就跟你聊，你要是不联系我，我也就顺其自然，实不相瞒，挺想你的，能克制住，问题不大.”,2021-04-18
Sam,我想你了，你能看到嗎。,2021-04-18
蜜桃水果酱,18岁的时候因为爱情睡不着 25岁因为打工睡不着,2021-04-18
⁡⁡⁡,2021年还有人听么  我的宝   我的绿钻就是为此人开的在其他 我很少用钱呢   此时此刻他很值得 我的伦 哈哈 [em]e400828[/em],2021-04-18
無,建议大家听听2倍速，治愈,2021-04-18
乖乖,希望还会有人带着真诚的爱意义无反顾的奔向我,2021-04-18
乖乖,"16岁的梦想就是能和你永远在一起，

如今27岁，最大的梦想就是把你忘记。

现在终于从心底里放弃你，毕竟你去年结婚了，

祝你平安喜乐，也祝我幸福。十年没见了，以后也再也不见了[em]e400832[/em][em]e400832[/em][em]e400832[/em]",2021-04-18
乖乖,"16岁的梦想就是能和你永远在一起，

如今27岁，最大的梦想就是把你忘记。

现在终于从心底里放弃你，毕竟你去年结婚了，

祝你平安喜乐，也祝我幸福。十年没见了，以后也再也不见了[em]e400832[/em][em]e400832[/em][em]e400832[/em]",2021-04-18
风,我会发着呆 然后忘记你,2021-04-18
NANA娜娜,第一次认认真真听这首歌，听懂了这首歌,2021-04-18
与我常在.,我想看看有多少人是为了周杰伦开绿钻的,2021-04-18
Baby富钥丽,我再也不是15 16岁了，我已经32岁了，我有点难过,2021-04-18
Baby富钥丽,听杰伦的歌仿佛回到年轻时代，还有种淡淡的忧伤,2021-04-18
Mine,每次买QQ音乐的会员都是为了听杰伦的歌。,2021-04-18
胤,我想看看有多少人是为了周杰伦开绿钻的,2021-04-18
鬼鸡,寻找周杰伦专辑再版了，xdm别错过机会买一张,2021-04-18
Schnappi,他记得只有他的初恋吧,2021-04-18
枫,欣，这次我真的走了，你要好好的,2021-04-18
和你一起喝冰可乐,真好爱阿 等拼累了 就来当杨夫人吧,2021-04-18
🌻  z,这么多年了 听到这首歌依然还是会流泪,2021-04-18
Somnus、一往情深,你总有一天要和所有的记忆相安无事握手言和，那里面有他也有你，有她的青春也有你的年华。那个人永远活在时间里了，你把她拉不出来，自己也回不去，就这样吧。让她安静的留在那里。她不会发福不会老去不会穿着职业套装高跟鞋不会带着家长里短柴油米醋的气息，她永远年轻永远漂亮穿着鲜艳长裙站在回忆里，对着你笑靥如花。,2021-04-18
执忆.,[em]e400828[/em]单曲循环,2021-04-18
猫猫,唉,2021-04-18
雾撒南殿,2021.1.8 爷爷，孙子为您祈福，希望您手术平安！,2021-04-18
Z,我会发着呆 然后忘记你,2021-04-18
八月十五有星辰,嗨 z 我们已经好久没见啦 我有在想念你 不知道你会不会也会想起我呢 我不敢和你说 我在这里偷偷说 这应该是你很喜欢的一首歌吧 反正你就算翻了评论也不会发现是我 嘻嘻 我还小 尚在青春 还能悄悄喜欢你 可是你一定要幸福呀 要好好生活呀 要幸福快乐 一直幸福快乐,2021-04-18
Whisper,杰,2021-04-18
哦莫,每次听轨迹都会想起18岁的我和他 少年明媚似阳光叫我不敢忘,2021-04-18
シルエット,"16岁的梦想就是能和你永远在一起，

如今27岁，最大的梦想就是把你忘记。

现在终于从心底里放弃你，毕竟你去年结婚了，

祝你平安喜乐，也祝我幸福。十年没见了，以后也再也不见了[em]e400832[/em][em]e400832[/em][em]e400832[/em]",2021-04-18
新世纪自闭战士,分手的确是苦痛的起点。,2021-04-18
慢慢即漫漫,我以后就不怎么频繁去看你啦，你是我前进的一束光，我会永远跟随，我不想让你再走了，为了你，改变自己又如何，你那么重要，心里只有你和学习，加油！,2021-04-18
慢慢即漫漫,我一定要剩余的时间来让自己变得和你一样优秀，不想让你失望也不想让自己失望，2022高考加油！！！,2021-04-18
揽月之旅,该评论已经被删除,2021-04-18
理想三旬,可惜你不听周杰伦也不懂我,2021-04-18
ꫛꪺꫀr᭙ꪁrᦔડ,第一次见面时心动，此后的每次见面感情不断加深，后来发现自己爱上了你，每次出去玩时都特别开心，开心到心跳加速语无伦次还在装着淡定，很长一段时间里脑海里每天都会出现你的身影，期盼下一次的相约，后来每一次的相约，看着你的脸庞，都会被深深吸引，一起谈近况，谈人生，谈未来，聊的不亦乐乎，后来，考完研后邀约一起跨年，你同意了，简单的吃饭看电影，一起等车途中跟过去一年说再见，很简单的一次跨年却是我最开心的一次，再后来吧，几次谈话让我感觉到危机，但很单纯的还愿相信能一直下去，后来你生病了，那一天在去你家路上我焦虑不安，那晚看着你那难受的样子，心里特别不舒服，好在你几天后恢复了，挺好,2021-04-17
Big Boy,第一次见面时心动，此后的每次见面感情不断加深，后来发现自己爱上了你，每次出去玩时都特别开心，开心到心跳加速语无伦次还在装着淡定，很长一段时间里脑海里每天都会出现你的身影，期盼下一次的相约，后来每一次的相约，看着你的脸庞，都会被深深吸引，一起谈近况，谈人生，谈未来，聊的不亦乐乎，后来，考完研后邀约一起跨年，你同意了，简单的吃饭看电影，一起等车途中跟过去一年说再见，很简单的一次跨年却是我最开心的一次，再后来吧，几次谈话让我感觉到危机，但很单纯的还愿相信能一直下去，后来你生病了，那一天在去你家路上我焦虑不安，那晚看着你那难受的样子，心里特别不舒服，好在你几天后恢复了，挺好,2021-04-17
Big Boy,第一次见面时心动，此后的每次见面感情不断加深，后来发现自己爱上了你，每次出去玩时都特别开心，开心到心跳加速语无伦次还在装着淡定，很长一段时间里脑海里每天都会出现你的身影，期盼下一次的相约，后来每一次的相约，看着你的脸庞，都会被深深吸引，一起谈近况，谈人生，谈未来，聊的不亦乐乎，后来，考完研后邀约一起跨年，你同意了，简单的吃饭看电影，一起等车途中跟过去一年说再见，很简单的一次跨年却是我最开心的一次，再后来吧，几次谈话让我感觉到危机，但很单纯的还愿相信能一直下去，后来你生病了，那一天在去你家路上我焦虑不安，那晚看着你那难受的样子，心里特别不舒服，好在你几天后恢复了，挺好,2021-04-17
Big Boy,第一次见面时心动，此后的每次见面感情不断加深，后来发现自己爱上了你，每次出去玩时都特别开心，开心到心跳加速语无伦次还在装着淡定，很长一段时间里脑海里每天都会出现你的身影，期盼下一次的相约，后来每一次的相约，看着你的脸庞，都会被深深吸引，一起谈近况，谈人生，谈未来，聊的不亦乐乎，后来，考完研后邀约一起跨年，你同意了，简单的吃饭看电影，一起等车途中跟过去一年说再见，很简单的一次跨年却是我最开心的一次，再后来吧，几次谈话让我感觉到危机，但很单纯的还愿相信能一直下去，后来你生病了，那一天在去你家路上我焦虑不安，那晚看着你那难受的样子，心里特别不舒服，好在你几天后恢复了，挺好,2021-04-17
乔克叔叔,以前想永远在你身边，现在想彻底消失在你的世界,2021-04-17
A- S-💜,每次买QQ音乐的会员都是为了听杰伦的歌。,2021-04-17
Lion,除了逃避 我想不到任何更好的方式,2021-04-17
Yi1,该评论已经被删除,2021-04-17
Yi1,2021.1.8 爷爷，孙子为您祈福，希望您手术平安！,2021-04-17
Yi1,2021.1.8 爷爷，孙子为您祈福，希望您手术平安！,2021-04-17
Yi1,2021.1.8 爷爷，孙子为您祈福，希望您手术平安！,2021-04-17
Tattoo,我辜负了一个很爱我的人，是我自己给不了你想要的，给不了你幸福，希望你能快乐，忘记我吧,2021-04-10
晴天～,yyy我还是试着忘记你吧,2021-04-10
.,17岁 遇到你 分开了 封心不再爱 真的说到做到 黄鑫慧 我喝多了,2021-04-10
似水流年,我会发着呆，然后微微笑，接着紧紧闭上眼，让我不再想念你。。。,2021-04-09
酒暖回忆思念瘦,还能有多少个最后一次 等你的最后一晚,2021-04-09
枫🍁,又想了一遍你温柔的脸，在我忘记之前,2021-04-09
W.s,我会发着呆。然后忘记你……,2021-04-09
Au revoir,走到最后都没能见面告别一下,2021-04-09
Alfred,记得上初中的时候，上语文课写着这首歌的歌词，被语文老师没收了，后来语文老师告诉我她也是周杰伦的粉丝呢！想想那时候真的很年轻，可惜回不去了。,2021-04-09
Roxas Tan,完美,2021-04-09
茶车儿,在终点之前我愿意再爱一遍,2021-04-09
茶车儿,我会发着呆，然后忘记你…,2021-04-09
浓度\,每次买QQ音乐的会员都是为了听杰伦的歌。,2021-04-09
扶头酒,今天我很想你，但是我不能说出来，因为一旦说出来我怕我们连朋友都做不成。很遗憾我没有成为你例外很偏爱，而你却成为爱而不得的遗憾。,2021-04-09
kk,遗憾啊 有用吗,2021-04-09
草莓味的水果刀,你永远都不知道的就是她的（他的）轨迹，也只能看着静静悄悄的人,2021-04-09
努力努力再努力,So blue,2021-04-09
江羌峰,59天就要高考了，想要对你说的不敢说的爱，会不会有人可以明白[em]e400859[/em],2021-04-09
🌊,好朋友对我到底是真心的吗 为什么我干什么她好像都不理解 把真心话跟她说也是错的吗,2021-04-09
光,等一句晚安,2021-04-09
依然,"《阿黛尔的生活》中有一句台词:
“我和别人在一起了，但我对你有着无限的温柔，永远的。”
当时觉得这句话很渣，都分手了还温柔什么。
现在，我终于理解了这句话的意思了。
爱，比爱情更广阔
我不爱你了，但我依然会爱你。",2021-04-09
Echo,这首歌轻易不敢听，一听就单曲循环，然后越听越忘不记。,2021-04-09
iu,单向奔赴真的很累。,2021-04-09
花朵朵,等什么等，用等的都不是真爱！,2021-04-09
花朵朵,等什么别等了，不会回来了！,2021-04-09
Asura,预定了最新再版的寻找周杰伦，坐等发货[em]e400828[/em],2021-04-20
夕子,好兄弟们，今天分手了[em]e400867[/em][em]e400867[/em][em]e400867[/em][em]e400867[/em],2021-04-20
我害怕你心碎没人帮你擦眼泪,谢谢你 那段时间你真的是我的小天使,2021-04-20
Thorns🌵,妈妈，我真的不想失去你。未来真的会变好吗...求求你快点好起来吧！我不想闭眼，不想忘记，我真的不想失去你！,2021-04-20
随遇而安,预定了最新再版的寻找周杰伦，坐等发货[em]e400828[/em],2021-04-20
ET 嘎嘎嘎,想你,2021-04-20
自始至终🚶,前女友问我 我明天相亲 你放下了么  我说我放下了[em]e400822[/em],2021-04-20
甜心,如果忘记太难   那就一直记着,2021-04-20
路小雨,我会发着呆然后忘记你！不出意外的话再见到你时候你或许会有喜欢的女孩子了吧！,2021-04-20
你一定能够成为你想要去成为的人,他女朋友通过qq音乐找到我让我别给他发消息了别缠着他别让他恶心我 我就疑惑 我缠nm呢 你这缺乏安全感不找他 搁我这找什么存在感 给爷整吐了。,2021-04-19
我终将落俗.,娜娜,2021-04-19
网易让我充会员,轨迹，永远喜欢,2021-04-19
Ꙫ,有点难受,2021-04-19
十一月的肖邦,我想看看有多少人是为了周杰伦开绿钻的,2021-04-19
心光灿烂,你[em]e400867[/em][em]e400867[/em][em]e400867[/em],2021-04-19
。。,在她的一生里，有过我的轨迹，心满意足啦[em]e401181[/em],2021-04-19
cool,爱而不得尽是人间常态,2021-04-19
1313SS,我好压抑,2021-04-19
有词,"16岁的梦想就是能和你永远在一起，

如今27岁，最大的梦想就是把你忘记。

现在终于从心底里放弃你，毕竟你去年结婚了，

祝你平安喜乐，也祝我幸福。十年没见了，以后也再也不见了[em]e400832[/em][em]e400832[/em][em]e400832[/em]",2021-04-19
